,ano_x,tipo_eleicao,sigla_uf,id_municipio,id_municipio_tse,id_candidato_bd,sequencial_candidato,numero,nome,nome_urna,numero_partido,sigla_partido,cargo,situacao,ocupacao,data_nascimento,idade,genero,instrucao,estado_civil,nacionalidade,sigla_uf_nascimento,municipio_nascimento,raca,resultado,fund_outro,fund_part,fund_esp
2027,2020,eleicao ordinaria,RS,4315404,88110,1075330.0,210001047241,45678,Ester Sales,Ester,45,PSDB,vereador,deferido,agricultor,1998-12-17,22,feminino,ensino medio completo,solteiro(a),brasileira,RS,Redentora,indigena,nao eleito,760.0,,
2028,2020,eleicao ordinaria,RS,4315404,88110,1128841.0,210000992858,40666,Adima Amaro Fortunato,Adima Amaro Fortunato,40,PSB,vereador,deferido,artesao,2001-08-03,19,feminino,ensino medio completo,solteiro(a),brasileira,RS,Redentora,indigena,suplente,,,123.6
2029,2020,eleicao ordinaria,RS,4315404,88110,1198914.0,210000817575,22333,Moises Da Rosa,Moises,22,PL,vereador,deferido,agricultor,1977-01-26,44,masculino,ensino medio incompleto,solteiro(a),brasileira,RS,Redentora,indigena,suplente,,,760.0
2030,2020,eleicao ordinaria,RS,4315404,88110,1399922.0,210000992861,40111,Joel Ribeiro De Freitas,Prof Joel Ribeiro De Freitas,40,PSB,vereador,deferido,professor de ensino fundamental,1985-01-15,36,masculino,ensino superior completo,solteiro(a),brasileira,RS,Tenente Portela,indigena,eleito por qp,474.5,,123.6
2031,2020,eleicao ordinaria,RS,4315404,88110,1446996.0,210001047233,45611,Roberto Camilo,Roberto,45,PSDB,vereador,deferido,agricultor,1973-05-08,47,masculino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Miraguaí,indigena,nao eleito,279.5,,
2032,2020,eleicao ordinaria,RS,4315404,88110,1499350.0,210000992849,40555,Antonio Vanderlei De Lima Sales,Garfo,40,PSB,vereador,deferido,agricultor,1981-01-30,40,masculino,ensino fundamental incompleto,solteiro(a),brasileira,RS,Miraguaí,indigena,suplente,364.5,,123.6
2033,2020,eleicao ordinaria,RS,4319737,87866,48087.0,210001089868,13000,Eni Geronimo,Eni,13,PT,vereador,deferido,agricultor,1978-06-15,42,feminino,ensino fundamental incompleto,solteiro(a),brasileira,RS,São Valério Do Sul,indigena,suplente,78.0,,750.0
2034,2020,eleicao ordinaria,RS,4319737,87866,92819.0,210001089867,13222,Siduelio Miguel,Siduelio,13,PT,vereador,deferido,agricultor,1960-06-23,60,masculino,le e escreve,casado(a),brasileira,RS,São Valério Do Sul,indigena,eleito por qp,800.0,,
2035,2020,eleicao ordinaria,RS,4319737,87866,115558.0,210001246281,15555,Ivo Da Silva,Ivo Da Silva,15,MDB,vereador,renuncia,artesao,1966-12-18,54,masculino,ensino fundamental incompleto,casado(a),brasileira,RS,Inhacorá,indigena,,444.5,,
2036,2020,eleicao ordinaria,RS,4319737,87866,399323.0,210001089933,11444,Jaime Da Silva,Jaime Da Silva,11,PP,vereador,deferido,agricultor,1981-08-29,39,masculino,le e escreve,casado(a),brasileira,RS,São Valério Do Sul,indigena,eleito por media,690.0,,
2037,2020,eleicao ordinaria,RS,4319737,87866,399334.0,210001257904,15222,Vicentina Camargo,Vicentina Camargo,15,MDB,vereador,deferido,artesao,1985-10-23,35,feminino,ensino fundamental incompleto,casado(a),brasileira,RS,São Valério Do Sul,indigena,suplente,694.5,,
2038,2020,eleicao ordinaria,RS,4319737,87866,400513.0,210001089931,11345,Marcos Charque Cipriano,Marcos Charque Cipriano,11,PP,vereador,deferido,agricultor,1977-09-22,43,masculino,ensino fundamental incompleto,solteiro(a),brasileira,RS,São Valério Do Sul,indigena,suplente,690.0,,
2039,2020,eleicao ordinaria,RS,4319737,87866,644131.0,210001089932,11222,Ivo Camargo,Ivo Camargo,11,PP,vereador,deferido,agricultor,1964-02-10,57,masculino,le e escreve,casado(a),brasileira,RS,São Valério Do Sul,indigena,suplente,690.0,,
2040,2020,eleicao ordinaria,RS,4319737,87866,990260.0,210001246282,15000,Mathias Charque Cipriano,Mathias Charque Cipriano,15,MDB,vereador,indeferido,artesao,1992-05-11,28,masculino,ensino medio completo,casado(a),brasileira,RS,São Valério Do Sul,indigena,,444.5,,
2041,2020,eleicao ordinaria,RS,4319737,87866,1040259.0,210001246283,15123,Marta Da Silva,Marta Da Silva,15,MDB,vereador,deferido,artesao,1977-12-29,43,feminino,ensino fundamental incompleto,casado(a),brasileira,RS,São Valério Do Sul,indigena,suplente,694.5,,
2042,2020,eleicao ordinaria,RS,4319737,87866,1121458.0,210001269596,15678,Wanderlei Da Silva,Wanderlei Da Silva,15,MDB,vereador,deferido,artesao,1973-08-02,47,masculino,ensino medio completo,casado(a),brasileira,RS,São Valério Do Sul,indigena,eleito por qp,987.5,,
2043,2020,eleicao ordinaria,RS,4319737,87866,1427934.0,210001257905,15615,Nilza Cipriano,Nilza Cipriano,15,MDB,vereador,indeferido,artesao,1963-12-20,57,feminino,le e escreve,casado(a),brasileira,RS,São Valério Do Sul,indigena,,,,
2044,2020,eleicao ordinaria,RS,4319737,87866,1769478.0,210001089928,11640,Danilo Geronimo,Danilo Geronimo,11,PP,vereador,deferido,agricultor,1965-06-18,55,masculino,ensino fundamental completo,casado(a),brasileira,RS,Santo Augusto,indigena,suplente,690.0,,
2045,2020,eleicao ordinaria,MS,5000609,90115,143253.0,120000649360,13225,Janete Ferreira Alegre,Janete Ferreira,13,PT,vereador,deferido,outros,1985-09-16,35,feminino,ensino fundamental completo,casado(a),brasileira,MS,Amambai,indigena,suplente,175.0,,4300.0
2046,2020,eleicao ordinaria,MS,5000609,90115,294809.0,120000638304,45012,Elda Vasques Aquino,Professora Elda,45,PSDB,vereador,deferido,professor de ensino fundamental,1974-12-29,46,feminino,ensino superior completo,casado(a),brasileira,MS,Amambai,indigena,suplente,175.0,,
2047,2020,eleicao ordinaria,MS,5000609,90115,294910.0,120000649364,13258,Aurelio De Oliveira,Professor Aurelio,13,PT,vereador,deferido,servidor publico municipal,1974-01-27,47,masculino,ensino superior completo,solteiro(a),brasileira,MS,Coronel Sapucaia,indigena,suplente,875.0,,1000.0
2048,2020,eleicao ordinaria,MS,5000609,90115,302246.0,120000649368,13203,Augusto Aquino,Augusto Do Pt,13,PT,vereador,deferido,agricultor,1969-05-05,51,masculino,ensino superior incompleto,solteiro(a),brasileira,MS,Miranda,indigena,suplente,875.0,,1000.0
2049,2020,eleicao ordinaria,MS,5000609,90115,325178.0,120000649358,13789,Pedro Franco,Pedro Franco,13,PT,vereador,deferido,servidor publico municipal,1970-05-19,50,masculino,ensino superior completo,casado(a),brasileira,MS,Amambai,indigena,suplente,175.0,,1000.0
2050,2020,eleicao ordinaria,MS,5000609,90115,570531.0,120000649361,13013,Vanildo Arce,Vanildo Arce,13,PT,vereador,deferido,agricultor,1983-11-13,37,masculino,ensino fundamental incompleto,casado(a),brasileira,MS,Amambai,indigena,suplente,175.0,,1000.0
2051,2020,eleicao ordinaria,MS,5000609,90115,578938.0,120000649369,13100,Joanir Martins,Joanir Martins,13,PT,vereador,deferido,empresario,1975-04-07,45,masculino,ensino fundamental completo,casado(a),brasileira,MS,Tacuru,indigena,eleito por media,175.0,,1000.0
2052,2020,eleicao ordinaria,MS,5000609,90115,704500.0,120000649357,13813,Daniel Lemes Vasques,Daniel Lemes,13,PT,vereador,deferido,servidor publico municipal,1978-09-16,42,masculino,ensino superior completo,solteiro(a),brasileira,MS,Amambai,indigena,suplente,175.0,,4000.0
2053,2020,eleicao ordinaria,MS,5000609,90115,733008.0,120000649366,13123,Jayson De Souza Morais,Tato Souza,13,PT,vereador,deferido,professor de ensino fundamental,1979-02-21,42,masculino,ensino superior completo,casado(a),brasileira,MS,Dourados,indigena,eleito por qp,175.0,,1000.0
2054,2020,eleicao ordinaria,MS,5000609,90115,829423.0,120000649356,13456,Ismael Morel,Professor Ismael,13,PT,vereador,deferido,vereador,1980-10-24,40,masculino,ensino superior completo,solteiro(a),brasileira,MS,Amambai,indigena,suplente,175.0,,
2055,2020,eleicao ordinaria,MS,5000609,90115,845463.0,120001262249,51444,Adair Ortiz,Pastor Adair Ortiz,51,PATRIOTA,vereador,indeferido,outros,1979-01-07,42,masculino,ensino fundamental incompleto,casado(a),brasileira,MS,Amambai,indigena,,,,
2056,2020,eleicao ordinaria,MS,5000609,90115,876878.0,120001245664,40002,Dilma Nelson,Dilma Nelson,40,PSB,vereador,deferido,dona de casa,1972-11-26,48,feminino,le e escreve,casado(a),brasileira,MS,Amambai,indigena,nao eleito,,,
2057,2020,eleicao ordinaria,MS,5000609,90115,938030.0,120001245663,40032,Cilda Vera Fernandes,Cilda Vera Fernandes,40,PSB,vereador,deferido,dona de casa,1987-11-23,33,feminino,le e escreve,casado(a),brasileira,MS,Amambai,indigena,nao eleito,,,
2058,2020,eleicao ordinaria,MS,5000609,90115,971275.0,120000649362,13555,Edi Sanches,Edi Sanches,13,PT,vereador,deferido,estudante bolsista estagiario e assemelhados,1984-09-28,36,feminino,ensino medio completo,solteiro(a),brasileira (naturalizada),MS,Amambai,indigena,suplente,175.0,,1300.0
2059,2020,eleicao ordinaria,MS,5000609,90115,1082525.0,120000664374,25321,Sindia Benites,Sindia Benites,25,DEM,vereador,deferido,outros,1993-09-25,27,feminino,ensino medio completo,solteiro(a),brasileira,MS,Amambai,indigena,suplente,175.0,,
2060,2020,eleicao ordinaria,MS,5000609,90115,1087811.0,120001245665,40001,Josiane Ledesma,Josiane Ledesma,40,PSB,vereador,deferido,atleta profissional e tecnico em desportos,1992-06-21,28,feminino,ensino medio completo,solteiro(a),brasileira,MS,Amambai,indigena,nao eleito,,,
2061,2020,eleicao ordinaria,MS,5000609,90115,1280162.0,120000649363,13666,Josias Carmona,Josias Carmona,13,PT,vereador,deferido,estudante bolsista estagiario e assemelhados,1982-11-04,38,masculino,ensino superior completo,solteiro(a),brasileira,MS,Amambai,indigena,suplente,175.0,,4000.0
2062,2020,eleicao ordinaria,MS,5000609,90115,1715195.0,120000649365,13318,Celso Maciel,Celso Maciel,13,PT,vereador,indeferido,advogado,1960-01-12,61,masculino,ensino superior completo,solteiro(a),brasileira,MS,Dourados,indigena,,175.0,169.05,1002.8
2063,2020,eleicao ordinaria,MS,5001102,90212,224576.0,120000876360,12344,Celio Dos Santos Francisco,Prof Celio Terena,12,PDT,vereador,deferido,diretor de estabelecimento de ensino,1966-02-27,55,masculino,ensino superior completo,casado(a),brasileira,MS,Aquidauana,indigena,suplente,600.0,,
2064,2020,eleicao ordinaria,MS,5001102,90212,238331.0,120001197856,19123,Jader Jorge De Oliveira,Jader De Oliveira,19,PODE,vereador,deferido,outros,1962-12-02,58,masculino,ensino superior completo,casado(a),brasileira,MS,Anastácio,indigena,nao eleito,,,
2065,2020,eleicao ordinaria,MS,5001102,90212,343682.0,120000876364,12321,Geise Castro Ortega,Professora Geyse Ortega,12,PDT,vereador,deferido,professor de ensino medio,1969-06-07,51,feminino,ensino superior completo,viuvo(a),brasileira,MS,Aquidauana,indigena,suplente,600.0,,
2066,2020,eleicao ordinaria,MS,5001102,90212,376088.0,120001196075,11345,Francisco Gomes Lipú,Cacique Tico Lipú,11,PP,vereador,deferido,vendedor de comercio varejista e atacadista,1966-11-09,54,masculino,ensino medio completo,casado(a),brasileira,MS,Aquidauana,indigena,nao eleito,,,195.26
2067,2020,eleicao ordinaria,MS,5001102,90212,380798.0,120001196070,11572,Jugreyde Pereira Da Costa,Jugreyde Da Costa,11,PP,vereador,deferido,aposentado (exceto servidor publico),1962-02-25,59,feminino,ensino fundamental incompleto,casado(a),brasileira,MS,Aquidauana,indigena,nao eleito,,,166.26
2068,2020,eleicao ordinaria,MS,5001102,90212,501112.0,120001196073,11133,Jurandir Lemes,Jurandir Lemes,11,PP,vereador,deferido,vendedor pracista representante caixeiro-viajante e assemelhados,1966-03-21,55,masculino,ensino fundamental incompleto,casado(a),brasileira,MS,Aquidauana,indigena,nao eleito,,,195.26
2069,2020,eleicao ordinaria,MS,5001102,90212,531999.0,120000876365,12123,Simone Lemes Gabriel,Simone Lemes,12,PDT,vereador,deferido,guia de turismo,1986-05-10,34,feminino,ensino superior incompleto,casado(a),brasileira,MS,Aquidauana,indigena,suplente,600.0,,
2070,2020,eleicao ordinaria,MS,5001102,90212,563348.0,120000984772,13,Tainara Ferreira Da Silva Terena,Tainara Terena,13,PT,vice-prefeito,deferido,agronomo,1988-10-10,32,feminino,ensino superior completo,solteiro(a),brasileira (naturalizada),MS,Aquidauana,indigena,,,,
2071,2020,eleicao ordinaria,MS,5001102,90212,704452.0,120000940621,20022,Altamir Albuquerque Botelho,Altamir Albuquerque,20,PSC,vereador,deferido,outros,1977-04-09,43,masculino,ensino fundamental incompleto,solteiro(a),brasileira,MS,Aquidauana,indigena,nao eleito,750.0,,
2072,2020,eleicao ordinaria,MS,5001102,90212,769805.0,120000784695,55444,Arcenio Francisco Dias,Arcenio Dias,55,PSD,vereador,deferido,professor de ensino medio,1971-04-20,49,masculino,ensino superior completo,casado(a),brasileira,MS,Aquidauana,indigena,suplente,3.45,,8181.82
2073,2020,eleicao ordinaria,MS,5001102,90212,808523.0,120001045993,13019,Dionédison Demécio Cândido,Dionédison Terena,13,PT,vereador,deferido,outros,1977-08-23,43,masculino,ensino fundamental completo,solteiro(a),brasileira,MS,Aquidauana,indigena,suplente,,,4000.0
2074,2020,eleicao ordinaria,MS,5001102,90212,860921.0,120000879269,45888,Alessandra Correa Queiroz,Alessandra Terena,45,PSDB,vereador,deferido,agricultor,1975-05-07,45,feminino,ensino medio incompleto,casado(a),brasileira,MS,Aquidauana,indigena,suplente,,,
2075,2020,eleicao ordinaria,MS,5001102,90212,891625.0,120000879271,45234,Daniel Luiz,Daniel Terena,45,PSDB,vereador,deferido,agente administrativo,1981-06-18,39,masculino,ensino medio completo,casado(a),brasileira,MS,Aquidauana,indigena,suplente,,,
2076,2020,eleicao ordinaria,MS,5001102,90212,1138164.0,120001196079,11456,Elciney Paiz Flores,Ciney,11,PP,vereador,deferido,agente administrativo,1982-07-09,38,masculino,ensino superior completo,casado(a),brasileira,MS,Aquidauana,indigena,nao eleito,,,195.28
2077,2020,eleicao ordinaria,MS,5001102,90212,1437689.0,120001197858,19999,Celio Francelino Fialho,Cacique Célio,19,PODE,vereador,deferido,outros,1983-01-26,38,masculino,ensino superior completo,solteiro(a),brasileira,MS,Aquidauana,indigena,nao eleito,,,
2078,2020,eleicao ordinaria,MS,5001102,90212,1553806.0,120000940623,20010,Sofio Geronimo,Sofio Geronimo,20,PSC,vereador,deferido,outros,1957-09-18,63,masculino,ensino fundamental incompleto,viuvo(a),brasileira,MS,Aquidauana,indigena,nao eleito,1500.0,,
2079,2020,eleicao ordinaria,MS,5001102,90212,1732646.0,120001196076,11661,Lucimara Batista Farias Carstens,Lucimara Farias,11,PP,vereador,deferido,vendedor de comercio varejista e atacadista,1972-02-06,49,feminino,ensino medio completo,casado(a),brasileira,MS,Aquidauana,indigena,nao eleito,,,166.26
2080,2020,eleicao ordinaria,MS,5003702,90735,252785.0,120001241748,45555,Fernando Da Silva Souza,Fernando Souza,45,PSDB,vereador,deferido,servidor publico federal,1967-04-15,53,masculino,ensino superior completo,casado(a),brasileira,MS,Itaporã,indigena,suplente,,,5000.0
2081,2020,eleicao ordinaria,MS,5003702,90735,395481.0,120000860046,70145,Queila Viana Da Silva,Professora Queila,70,AVANTE,vereador,indeferido,professor de ensino medio,1982-05-14,38,feminino,ensino superior completo,casado(a),brasileira,MS,Dourados,indigena,,606.95,,
2082,2020,eleicao ordinaria,MS,5003702,90735,439769.0,120000860041,70000,Rosalino Fernandes,Taino,70,AVANTE,vereador,deferido,trabalhador de construcao civil,1966-08-30,54,masculino,ensino fundamental incompleto,divorciado(a),brasileira,MS,Dourados,indigena,nao eleito,3325.0,,
2083,2020,eleicao ordinaria,MS,5003702,90735,468620.0,120001009837,11300,Leomar Mariano Silva,Trovão,11,PP,vereador,deferido,outros,1973-06-25,47,masculino,ensino superior completo,casado(a),brasileira,MS,Dourados,indigena,suplente,,,195.26
2084,2020,eleicao ordinaria,MS,5003702,90735,490677.0,120001207294,55250,Diomar Peixoto,Diomar Caiuá,55,PSD,vereador,deferido,mecanico de manutencao,1974-06-28,46,masculino,ensino medio incompleto,solteiro(a),brasileira,MS,Dourados,indigena,suplente,428.0,,
2085,2020,eleicao ordinaria,MS,5003702,90735,490684.0,120001234583,19025,Zoroastro Da Silva Almirão,Zoroastro,19,PODE,vereador,deferido,tecnico de enfermagem e assemelhados (exceto enfermeiro),1971-09-29,49,masculino,ensino medio completo,solteiro(a),brasileira,MS,Dourados,indigena,suplente,14.0,,
2086,2020,eleicao ordinaria,MS,5003702,90735,540376.0,120000860045,70700,Janete De Souza,Janete Guarani,70,AVANTE,vereador,deferido,professor de ensino medio,1978-06-21,42,feminino,ensino superior completo,casado(a),brasileira,MS,Dourados,indigena,nao eleito,916.0,,
2087,2020,eleicao ordinaria,MS,5003702,90735,681478.0,120001009838,11012,Reginaldo Martins,Missionário Reginaldo,11,PP,vereador,deferido,outros,1975-11-17,45,masculino,ensino superior completo,solteiro(a),brasileira,MS,Dourados,indigena,suplente,,,195.26
2088,2020,eleicao ordinaria,MS,5003702,90735,822896.0,120001055224,25252,Jerry Jeronimo De Souza,Jerry Skee,25,DEM,vereador,deferido,servidor publico municipal,1986-12-15,34,masculino,ensino superior incompleto,solteiro(a),brasileira,MS,Dourados,indigena,suplente,1539.6,,
2089,2020,eleicao ordinaria,MS,5003702,90735,882173.0,120001096927,13053,Algemiro De Souza,Algemirinho Do Pt,13,PT,vereador,deferido,servidor publico municipal,1973-03-05,48,masculino,ensino superior completo,casado(a),brasileira,MS,Dourados,indigena,suplente,,,1000.0
2090,2020,eleicao ordinaria,MS,5003702,90735,917041.0,120000860039,70200,Alex Junior Ramos Urtado,Alex Neguinho,70,AVANTE,vereador,deferido,trabalhador de construcao civil,1987-02-21,34,masculino,ensino fundamental completo,casado(a),brasileira,MS,Dourados,indigena,nao eleito,600.0,,
2091,2020,eleicao ordinaria,MS,5003702,90735,1761330.0,120001093449,14,Wilson Matos Da Silva,Wilson Matos,14,PTB,prefeito,deferido,advogado,1961-08-21,59,masculino,ensino superior completo,casado(a),brasileira,MS,Dourados,indigena,nao eleito,31700.0,,74333.9
2092,2020,eleicao ordinaria,MS,5004809,55034,79647.0,120001012897,12888,Roberto Hara,Roberto Hara,12,PDT,vereador,deferido,outros,1977-03-26,44,masculino,ensino medio incompleto,solteiro(a),brasileira,MS,Japorã,indigena,suplente,,,
2093,2020,eleicao ordinaria,MS,5004809,55034,151255.0,120000965279,25333,Abelhana Benites,Abelhana Benites,25,DEM,vereador,deferido,agricultor,1985-05-07,35,feminino,ensino medio incompleto,solteiro(a),brasileira,MS,Japorã,indigena,suplente,,,
2094,2020,eleicao ordinaria,MS,5004809,55034,163781.0,120000968456,55555,Avelino Lopes,Avelino Lopes,55,PSD,vereador,deferido,agricultor,1976-04-19,44,masculino,ensino medio completo,casado(a),brasileira,MS,Japorã,indigena,suplente,,,
2095,2020,eleicao ordinaria,MS,5004809,55034,187699.0,120000968445,55444,Dorival Velasquez,Dorival Velasques,55,PSD,vereador,deferido,servidor publico municipal,1982-09-19,38,masculino,ensino superior incompleto,casado(a),brasileira,MS,Japorã,indigena,eleito por qp,,,
2096,2020,eleicao ordinaria,MS,5004809,55034,341729.0,120001138231,11777,Agda Rocha Riquelme,Agda Rocha,11,PP,vereador,renuncia,outros,1985-02-02,36,feminino,ensino superior incompleto,casado(a),brasileira,MS,Japorã,indigena,,,,
2097,2020,eleicao ordinaria,MS,5004809,55034,461091.0,120000968452,55456,Adelina Amaurilio,Adelina,55,PSD,vereador,deferido,servidor publico municipal,1977-12-06,43,feminino,ensino superior completo,casado(a),brasileira,MS,Japorã,indigena,suplente,,,
2098,2020,eleicao ordinaria,MS,5004809,55034,544255.0,120000968448,55333,Sergio Espindola,Sergio Espindula,55,PSD,vereador,deferido,agricultor,1974-10-18,46,masculino,le e escreve,casado(a),brasileira,MS,Japorã,indigena,suplente,,,
2099,2020,eleicao ordinaria,MS,5004809,55034,578967.0,120000968454,55122,Rogerio Dias,Professor Rogerio Dias,55,PSD,vereador,deferido,servidor publico municipal,1980-02-15,41,masculino,ensino superior completo,casado(a),brasileira,MS,Japorã,indigena,suplente,,,
